Date,ASIANPAINT.BO,AXISBANK.BO,BAJAJ-AUTO.BO,BAJFINANCE.BO,BAJAJFINSV.BO,BHARTIARTL.BO,DRREDDY.BO,HCLTECH.BO,HDFC.BO,HDFCBANK.BO,HINDUNILVR.BO,ICICIBANK.BO,INDUSINDBK.BO,INFY.BO,ITC.BO,KOTAKBANK.BO,LT.BO,M&M.BO,MARUTI.BO,NESTLEIND.BO,NTPC.BO,ONGC.BO,POWERGRID.BO,RELIANCE.BO,SBIN.BO,SUNPHARMA.BO,TCS.BO,TECHM.BO,TITAN.BO,ULTRACEMCO.BO
2019-06-06,1408.452392578125,807.8468017578125,2799.690673828125,3438.9541015625,8133.572265625,352.5338134765625,2620.265869140625,528.083251953125,2108.251953125,1202.36279296875,1783.5567626953125,409.5990295410156,1514.0482177734375,694.1338500976562,256.5048828125,1514.3837890625,1435.8687744140625,623.146728515625,6826.3876953125,11164.22265625,120.97782135009766,153.77081298828125,177.55787658691406,1314.8759765625,337.04998779296875,394.4069519042969,2076.226318359375,696.545166015625,1251.81591796875,4543.53515625
2019-06-07,1401.8431396484375,803.2025756835938,2774.83544921875,3497.218017578125,8206.806640625,355.4732666015625,2546.706787109375,528.1322631835938,2128.3408203125,1213.74169921875,1777.636474609375,414.8235168457031,1542.74658203125,695.45068359375,256.3190612792969,1511.535400390625,1432.79150390625,632.4269409179688,6790.90625,11076.830078125,119.99930572509766,152.40638732910156,173.6081085205078,1303.2337646484375,341.6499938964844,389.9660949707031,2087.290283203125,704.8167114257812,1251.173583984375,4547.8603515625
2019-06-10,1402.73095703125,813.190185546875,2794.3544921875,3506.6796875,8297.6767578125,361.1528930664063,2591.424072265625,534.3230590820312,2116.297119140625,1211.0643310546875,1794.766357421875,413.8781127929688,1542.0999755859375,708.8546142578125,259.7564697265625,1501.8905029296875,1450.73388671875,635.5203857421875,6803.1240234375,11306.525390625,120.04379272460938,149.85943603515625,175.7418975830078,1306.751220703125,343.3999938964844,392.2109069824219,2137.24658203125,721.312744140625,1258.0894775390625,4574.45849609375
2019-06-11,1406.92333984375,813.9392700195312,2799.503173828125,3533.172119140625,8274.646484375,361.800537109375,2567.463134765625,541.9821166992188,2110.3720703125,1214.4110107421875,1787.4874267578125,419.4011535644531,1578.9053955078125,710.0303344726562,260.1280822753906,1506.68798828125,1443.632568359375,626.7311401367188,6815.7333984375,11204.40625,120.31065368652344,153.72532653808594,175.33331298828125,1316.3621826171875,347.3500061035156,380.449951171875,2158.081787109375,716.14306640625,1265.2027587890625,4553.6279296875
2019-06-12,1406.2327880859375,811.3424682617188,2760.98046875,3495.92333984375,8218.9462890625,358.5123291015625,2554.200927734375,541.541748046875,2103.579345703125,1203.5279541015625,1790.3504638671875,415.9679260253906,1559.5079345703125,709.183837890625,260.1280822753906,1481.9012451171875,1428.956787109375,621.1336059570312,6694.041015625,11274.13671875,119.4655990600586,155.04428100585938,173.426513671875,1318.8887939453125,344.20001220703125,382.2555847167969,2163.446044921875,702.5138549804688,1269.994384765625,4544.9775390625
2019-06-13,1415.4066162109375,818.683349609375,2739.02734375,3528.541015625,8276.2958984375,361.9500122070313,2550.05908203125,538.8500366210938,2116.779052734375,1213.39453125,1789.47705078125,417.9581909179688,1482.2164306640625,708.4683837890625,259.9887390136719,1504.6390380859375,1436.294677734375,629.3826293945312,6625.32666015625,11173.271484375,119.77692413330078,153.67984008789062,175.92347717285156,1312.1513671875,346.29998779296875,380.7427673339844,2155.591064453125,699.6470336914062,1278.04638671875,4545.07666015625
2019-06-14,1401.0260009765625,799.1576538085938,2687.0703125,3505.583984375,8225.541015625,352.0356140136719,2527.3310546875,531.1908569335938,2102.7119140625,1208.0150146484375,1771.1822509765625,415.868408203125,1417.60791015625,706.2744140625,258.2235717773437,1473.0062255859375,1447.845947265625,624.1287841796875,6579.92431640625,11058.8310546875,118.13129425048828,153.6343536376953,176.6952667236328,1304.86865234375,343.8500061035156,382.9387817382813,2157.5546875,696.2631225585938,1265.4498291015625,4477.21484375
2019-06-17,1390.265380859375,775.7366943359375,2657.34716796875,3452.549072265625,8111.1923828125,342.27069091796875,2515.00537109375,525.5873413085938,2092.2099609375,1200.75146484375,1762.88427734375,412.3854064941406,1391.893798828125,706.2744140625,255.7616424560547,1458.5638427734375,1419.2991943359375,612.9827270507812,6433.11181640625,11041.7958984375,117.59754943847656,149.76849365234375,176.19589233398438,1269.743896484375,337.75,373.4714965820313,2151.136474609375,692.50341796875,1241.1456298828125,4429.7373046875
2019-06-18,1369.0413818359375,775.2872314453125,2674.43212890625,3493.98095703125,8253.9150390625,344.4129943847656,2553.85546875,532.3164672851562,2075.63818359375,1198.2724609375,1754.197998046875,420.1474914550781,1401.1448974609375,716.052001953125,256.0403747558594,1461.8621826171875,1424.9326171875,614.7012939453125,6291.87060546875,11025.05078125,117.86441802978516,151.08743286132812,179.5100555419922,1270.7843017578125,340.25,369.3233947753906,2156.979736328125,696.5921630859375,1242.9732666015625,4487.2578125
2019-06-19,1370.3802490234375,770.29345703125,2641.61962890625,3510.464111328125,8247.271484375,340.5269470214844,2515.00537109375,531.0929565429688,2098.761962890625,1204.54443359375,1758.1285400390625,417.8586730957031,1375.6297607421875,717.1965942382812,257.6661376953125,1497.5928955078125,1425.4534912109375,604.193603515625,6288.25439453125,11177.9873046875,119.73246002197266,152.22445678710938,182.3248443603516,1265.780517578125,338.8500061035156,366.541748046875,2164.834716796875,691.657470703125,1259.3736572265625,4465.03466796875
2019-06-20,1378.66162109375,770.4932250976562,2710.755126953125,3567.98095703125,8408.828125,347.4022521972656,2529.598876953125,532.2920532226562,2118.46484375,1210.33154296875,1764.9716796875,431.2432861328125,1427.9532470703125,719.772216796875,257.4803466796875,1516.83251953125,1473.4105224609375,616.86181640625,6487.50732421875,11278.5625,119.68798065185548,156.3177490234375,182.4610290527344,1285.0025634765625,345.04998779296875,381.2307739257813,2183.131591796875,682.0230102539062,1290.248046875,4550.09765625
2019-06-21,1371.5701904296875,770.9926147460938,2689.73828125,3551.946044921875,8381.2529296875,343.0180053710937,2514.364501953125,526.786376953125,2062.727294921875,1204.993408203125,1728.9974365234375,428.7554321289063,1441.083740234375,716.0997314453125,254.78616333007807,1488.99755859375,1458.119140625,615.9779663085938,6267.82568359375,11160.8056640625,119.68798065185548,155.72647094726562,181.55303955078125,1267.46484375,349.45001220703125,373.6178283691406,2155.3037109375,695.417236328125,1276.4163818359375,4569.1884765625
2019-06-24,1365.123779296875,761.9038696289062,2636.65771484375,3531.37939453125,8346.4326171875,343.5660095214844,2476.7470703125,527.838623046875,2070.7724609375,1205.69189453125,1724.10986328125,427.5115356445313,1453.0206298828125,711.2347412109375,256.690673828125,1470.3575439453125,1459.3974609375,624.0305786132812,6317.18701171875,11269.1796875,120.53303527832033,150.3142547607422,180.64505004882807,1251.0667724609375,353.25,374.398681640625,2179.299560546875,685.0778198242188,1283.7274169921875,4546.61767578125
2019-06-25,1351.9827880859375,780.8803100585938,2662.168212890625,3566.736083984375,8343.13671875,347.2029724121094,2498.982421875,528.4258422851562,2093.9443359375,1211.628662109375,1716.9246826171875,431.5418090820313,1442.4267578125,713.5718383789062,258.5022888183594,1483.4005126953125,1453.4324951171875,629.7754516601562,6374.41650390625,11265.8125,123.55748748779295,151.26934814453125,183.0058135986328,1283.9127197265625,356.5,376.2042846679688,2171.39697265625,680.9890747070312,1302.4002685546875,4567.05126953125
2019-06-26,1348.7100830078125,787.9714965820312,2685.104248046875,3612.94873046875,8403.8818359375,344.11407470703125,2542.1708984375,528.7439575195312,2088.789794921875,1230.81103515625,1721.6658935546875,436.4677734375,1427.7542724609375,705.5590209960938,257.6661376953125,1490.2967529296875,1468.392333984375,631.6904296875,6330.919921875,11357.7265625,124.4915008544922,152.31541442871094,190.54217529296875,1282.6741943359375,358.0,389.7220458984375,2158.89599609375,675.0675048828125,1293.5577392578125,4571.7236328125
2019-06-27,1350.693603515625,799.3573608398438,2683.840576171875,3625.44775390625,8437.751953125,346.75457763671875,2526.640625,520.7178344726562,2114.322021484375,1230.4866943359375,1735.107177734375,438.6072998046875,1443.8193359375,697.16455078125,254.1358184814453,1481.75146484375,1468.2501220703125,646.6663818359375,6341.76953125,11366.341796875,124.80284118652344,155.13522338867188,188.45379638671875,1263.1549072265625,362.0499877929688,393.1380920410156,2157.89013671875,659.79345703125,1312.8233642578125,4578.982421875
2019-06-28,1346.4786376953125,806.6483154296875,2647.61083984375,3667.427978515625,8530.169921875,345.4592590332031,2514.216552734375,520.9624633789062,2112.009765625,1220.48388671875,1747.18017578125,435.1243286132813,1402.686767578125,698.2138671875,254.50747680664065,1475.8045654296875,1470.4754638671875,644.1130981445312,6386.63427734375,11473.2734375,125.73687744140624,152.5883026123047,187.86358642578125,1240.5145263671875,360.8999938964844,391.3813171386719,2133.55810546875,663.835205078125,1318.800537109375,4527.22900390625
2019-07-01,1343.00732421875,809.2450561523438,2724.89111328125,3683.064208984375,8508.6884765625,347.2528076171875,2618.047119140625,513.5237426757812,2164.85693359375,1240.0653076171875,1739.55517578125,436.51751708984375,1425.665283203125,697.4507446289062,255.3435821533203,1480.552001953125,1473.9786376953125,647.9429931640625,6363.419921875,11407.6318359375,126.84880065917967,146.49386596679688,187.99978637695312,1256.863037109375,361.5,395.3829956054688,2145.484619140625,662.8012084960938,1307.7352294921875,4501.47607421875
2019-07-02,1334.874755859375,801.654541015625,2702.002197265625,3697.3564453125,8463.978515625,352.13525390625,2591.57177734375,518.8825073242188,2197.4228515625,1244.40576171875,1748.4508056640625,434.676513671875,1409.0531005859375,705.7974853515625,254.32167053222656,1470.1575927734375,1480.2750244140625,654.326171875,6411.07080078125,11516.4873046875,127.16011810302734,150.6781005859375,188.27218627929688,1266.3255615234375,364.5,386.0619812011719,2157.986083984375,668.6759033203125,1308.574951171875,4518.8271484375
2019-07-03,1341.2220458984375,805.2999877929688,2710.521240234375,3698.94970703125,8425.462890625,352.13525390625,2560.80712890625,515.1142578125,2195.447265625,1241.986083984375,1744.8338623046875,433.8804321289063,1462.4210205078125,697.78466796875,257.06231689453125,1474.1055908203125,1494.004150390625,658.2052001953125,6382.919921875,11365.6669921875,127.47149658203124,151.1783905029297,189.67958068847656,1270.4869384765625,366.1499938964844,386.15960693359375,2143.08984375,659.0414428710938,1311.93408203125,4534.23876953125
2019-07-04,1348.6107177734375,808.6500244140625,2710.70849609375,3716.030517578125,8539.1123046875,361.3023376464844,2566.67431640625,509.1925048828125,2197.7119140625,1239.0675048828125,1751.969970703125,433.8306884765625,1485.89697265625,700.0740356445312,257.9913330078125,1496.9932861328125,1488.2286376953125,659.8255615234375,6394.4541015625,11433.7626953125,127.5159683227539,151.99705505371094,190.8145446777344,1271.2301025390625,367.2999877929688,382.6947937011719,2148.262939453125,658.9944458007812,1275.1319580078125,4618.1083984375
2019-07-05,1347.2222900390625,805.9500122070312,2657.019287109375,3703.9794921875,8430.30859375,363.5442810058594,2564.652587890625,497.52044677734375,2195.447265625,1234.95166015625,1751.188232421875,434.1292114257813,1523.8961181640625,685.1453247070312,259.6171264648437,1516.782470703125,1474.3099365234375,630.7574462890625,6221.20166015625,11504.9853515625,121.37811279296876,146.67578125,186.8647918701172,1251.0172119140625,370.6000061035156,366.10260009765625,2070.7177734375,640.6185913085938,1262.386962890625,4495.4111328125
2019-07-08,1328.725830078125,783.0499877929688,2602.44091796875,3400.958251953125,7580.763671875,355.27398681640625,2559.525146484375,508.2382507324219,2178.490234375,1201.2518310546875,1713.943359375,423.82952880859375,1468.1905517578125,684.3822021484375,257.61968994140625,1474.7052001953125,1410.9669189453125,623.6868286132812,5897.080078125,11358.3525390625,115.32921600341795,138.7166290283203,182.82421875,1240.4154052734375,355.25,358.2944641113281,2084.56005859375,639.5845947265625,1237.5888671875,4366.44970703125
2019-07-09,1309.58447265625,786.2000122070312,2606.9814453125,3588.796875,7849.52490234375,360.9037780761719,2559.821044921875,499.5269470214844,2151.175537109375,1186.8587646484375,1700.3553466796875,426.5661315917969,1484.5540771484375,682.4266967773438,253.67132568359372,1462.3118896484375,1445.431640625,621.1336059570312,5812.97119140625,11247.0419921875,115.41818237304688,139.58078002929688,185.7752227783203,1267.712646484375,359.1499938964844,377.2290954589844,2041.7884521484373,634.9318237304688,1085.885009765625,4470.65283203125
2019-07-10,1311.96484375,768.5,2566.86669921875,3412.710693359375,7655.947265625,357.0675354003906,2547.889892578125,498.6460876464844,2146.068603515625,1190.4757080078125,1679.2890625,428.85498046875,1479.9285888671875,683.8575439453125,253.95004272460935,1474.80517578125,1419.441162109375,610.1348266601562,5794.986328125,11120.9599609375,114.8399887084961,137.94346618652344,186.3654022216797,1266.6226806640625,354.20001220703125,382.64593505859375,2019.0377197265625,634.0859375,1087.9598388671875,4465.56884765625
2019-07-11,1321.7337646484375,766.6500244140625,2595.3408203125,3441.444580078125,7642.8046875,359.4589538574219,2615.13818359375,499.7716369628906,2178.875732421875,1201.226806640625,1690.873046875,424.6256408691406,1532.7493896484375,687.62548828125,256.1332702636719,1484.35009765625,1415.5118408203125,622.262939453125,5889.6513671875,11065.521484375,114.75101470947266,139.17144775390625,189.4979705810547,1269.5457763671875,363.1000061035156,388.5508728027344,2013.0504150390625,625.62646484375,1082.52587890625,4522.04052734375
2019-07-12,1349.2059326171875,755.4500122070312,2605.007568359375,3370.0087890625,7719.36181640625,354.6761474609375,2593.740966796875,500.8972473144531,2174.250732421875,1194.0677490234375,1674.8411865234375,424.9739074707031,1502.40966796875,693.58740234375,255.43649291992188,1484.25,1389.28466796875,620.4461669921875,5837.2607421875,11240.73828125,114.03938293457033,136.30616760253906,187.091796875,1268.85205078125,363.5499877929688,397.9206237792969,2019.2769775390625,626.5194091796875,1088.0091552734375,4550.1025390625
2019-07-15,1342.660400390625,749.6500244140625,2597.829345703125,3404.4296875,7709.31689453125,349.4449462890625,2609.2412109375,502.7569885253906,2184.22314453125,1195.389892578125,1677.96923828125,420.3464965820313,1466.648681640625,743.5245971679688,251.6739196777344,1507.75,1363.6728515625,620.2988891601562,5942.62890625,11052.818359375,113.77251434326172,137.1248016357422,185.9568023681641,1264.1951904296875,359.95001220703125,412.2679748535156,2054.9599609375,637.375732421875,1075.8077392578125,4580.55615234375
2019-07-16,1360.6112060546875,761.7000122070312,2615.05712890625,3440.89599609375,7852.78662109375,349.5943908691406,2660.709716796875,499.1844177246094,2194.195068359375,1193.4190673828125,1702.701416015625,422.4860534667969,1465.654052734375,748.7710571289062,252.6029357910156,1502.5,1383.79296875,611.9024658203125,6020.5810546875,11258.3505859375,116.57457733154295,138.5802001953125,189.77037048339844,1281.2374267578125,364.25,422.8577270507813,2021.4498291015625,634.9788818359375,1101.4951171875,4578.76220703125
2019-07-17,1383.372314453125,752.6500244140625,2580.792724609375,3453.61669921875,7840.54345703125,344.6620788574219,2649.581298828125,509.2904357910156,2202.818115234375,1196.18798828125,1721.27490234375,422.6353454589844,1492.8104248046875,757.6900634765625,253.4390563964844,1532.9000244140625,1377.875244140625,606.7959594726562,5937.20458984375,11260.228515625,115.06236267089844,136.30616760253906,188.40838623046875,1269.79345703125,372.1499938964844,419.6369018554688,2032.8277587890625,649.6420288085938,1096.20947265625,4594.26318359375
2019-07-18,1372.314208984375,740.8499755859375,2519.9208984375,3458.40576171875,7844.69091796875,341.0749816894531,2638.502685546875,498.3524475097656,2258.266845703125,1199.2811279296875,1700.6973876953125,416.6645202636719,1463.813720703125,756.5930786132812,253.5784454345703,1537.5999755859375,1357.3763427734375,594.8472900390625,5751.09814453125,11148.0537109375,113.01641082763672,130.5300750732422,186.45620727539065,1250.2247314453125,363.6499938964844,415.9280395507813,1983.331298828125,645.835205078125,1067.90380859375,4589.12939453125
2019-07-19,1356.7432861328125,729.4500122070312,2447.8505859375,3314.436279296875,7552.30517578125,338.783203125,2595.2314453125,497.2512512207031,2236.473876953125,1185.337158203125,1686.0830078125,408.1063232421875,1413.97705078125,749.3910522460938,249.35134887695312,1499.800048828125,1336.593505859375,568.9085083007812,5638.7900390625,11119.2275390625,115.5071258544922,131.0758514404297,186.95558166503903,1237.5419921875,356.0,411.4383544921875,1994.2293701171875,634.4149169921875,1077.4871826171875,4510.12841796875
2019-07-22,1391.80224609375,727.5,2451.774658203125,3241.104736328125,7156.578125,341.5233764648437,2615.103515625,498.5971374511719,2138.853271484375,1145.9747314453125,1641.0667724609375,410.7000122070313,1409.7493896484375,748.9619140625,245.6352081298828,1453.6500244140625,1329.160888671875,562.3865356445312,5778.66259765625,10892.951171875,116.53010559082033,133.30442810058594,185.23040771484372,1268.7530517578125,350.79998779296875,419.7833251953125,2025.6744384765625,631.9710693359375,1070.4725341796875,4567.89599609375
2019-07-23,1416.5968017578125,726.4000244140625,2416.648681640625,3267.943115234375,7163.27392578125,342.469970703125,2581.07275390625,495.0979309082031,2090.971923828125,1129.46142578125,1655.1923828125,412.25,1408.754638671875,753.4929809570312,251.48812866210935,1493.699951171875,1335.0311279296875,559.0508422851562,5742.83935546875,11037.1767578125,118.3981475830078,131.48516845703125,191.0415496826172,1261.1732177734375,342.04998779296875,419.8320617675781,2027.691162109375,630.8431396484375,1085.835693359375,4526.5263671875
2019-07-24,1471.39208984375,711.0999755859375,2414.2080078125,3164.331298828125,7055.93408203125,337.5376892089844,2581.271240234375,499.7472229003906,2134.647216796875,1137.368896484375,1689.211181640625,408.5499877929688,1354.29248046875,749.8203735351562,251.62747192382807,1497.5999755859375,1330.3797607421875,547.5004272460938,5636.54248046875,11049.59375,117.1082992553711,130.5755615234375,190.45135498046875,1247.2520751953125,339.6499938964844,415.4888610839844,2013.192626953125,620.2217407226562,1073.7823486328125,4430.7783203125
2019-07-25,1483.1942138671875,723.2999877929688,2435.982421875,3039.41796875,6779.18994140625,337.7369689941406,2638.10546875,495.2203063964844,2147.754638671875,1140.3623046875,1697.0316162109375,409.0499877929688,1384.880859375,758.405517578125,248.979736328125,1485.4000244140625,1316.7607421875,545.5587768554688,5630.43310546875,11060.9501953125,115.5071258544922,130.84844970703125,193.2207489013672,1220.9952392578125,341.3999938964844,426.6641540527344,2043.533935546875,626.4638061523438,1077.19091796875,4449.818359375
2019-07-26,1512.0548095703125,729.8499755859375,2507.047607421875,3258.365234375,7234.13427734375,333.601806640625,2687.139404296875,490.1061401367188,2121.1484375,1135.622802734375,1691.8016357421875,415.5,1408.5059814453125,751.0126953125,251.11648559570312,1511.0,1334.8873291015625,562.3865356445312,5674.61328125,11183.857421875,114.66205596923828,129.0292205810547,191.67713928222656,1202.962158203125,342.5,429.2506103515625,2024.8106689453125,617.7728881835938,1092.7515869140625,4486.453125
2019-07-29,1500.6494140625,719.6500244140625,2381.858154296875,3244.746337890625,7114.6015625,333.7014465332031,2635.57177734375,496.9576416015625,2103.052490234375,1119.8079833984375,1674.596923828125,429.2999877929688,1424.8197021484375,755.0668334960938,248.7010498046875,1503.0999755859375,1315.3701171875,550.7365112304688,5432.6953125,11185.494140625,113.19432067871094,127.57382202148438,188.72618103027344,1200.0391845703125,343.6499938964844,420.8080749511719,2044.686279296875,620.6539306640625,1071.0166015625,4354.51904296875
2019-07-30,1495.6905517578125,706.5499877929688,2355.01123046875,3242.6513671875,7069.7265625,344.3631896972656,2545.65087890625,501.068603515625,2081.87548828125,1124.17333984375,1680.85302734375,424.9500122070313,1329.87158203125,756.2592163085938,249.90875244140625,1498.0,1320.1175537109375,546.4051513671875,5383.13916015625,11098.4384765625,113.28327178955078,126.2548828125,189.18017578125,1169.719970703125,327.5,400.6534118652344,2092.21484375,614.8920288085938,1070.9173583984375,4305.4736328125
2019-07-31,1508.732177734375,674.4000244140625,2409.518310546875,3243.44921875,7096.9111328125,336.591064453125,2558.12060546875,506.30511474609375,2075.370361328125,1123.4000244140625,1687.2071533203125,424.5,1405.571533203125,757.4039306640625,250.88424682617188,1519.0999755859375,1330.3797607421875,547.8987426757812,5348.73291015625,11233.666015625,112.52716064453124,126.34584045410156,191.5863494873047,1155.303466796875,332.04998779296875,416.51361083984375,2117.563232421875,611.290771484375,1048.18994140625,4329.04931640625
2019-08-01,1492.070556640625,669.6500244140625,2431.67529296875,3214.216552734375,7076.97265625,322.7906799316406,2517.0849609375,500.4078674316406,2041.9661865234373,1108.925048828125,1691.9971923828125,417.1499938964844,1392.3414306640625,733.6038208007812,248.60813903808597,1496.1500244140625,1302.3746337890625,545.3098754882812,5448.38330078125,11110.853515625,112.6161117553711,124.57208251953124,194.35574340820312,1169.719970703125,317.20001220703125,414.9032287597656,2093.078857421875,600.7753295898438,1048.43798828125,4217.75
2019-08-02,1532.485107421875,673.4500122070312,2489.149658203125,3232.17529296875,7063.6796875,342.22088623046875,2513.6572265625,494.9266662597656,2077.71826171875,1107.4749755859375,1698.546875,410.75,1375.2318115234375,739.6612548828125,245.8210601806641,1507.5999755859375,1313.931640625,554.072265625,5564.015625,10998.9658203125,109.90300750732422,122.25255584716795,191.08694458007807,1179.7708740234375,308.45001220703125,410.7551879882813,2118.187255859375,611.0986938476562,1056.7747802734375,4285.98486328125
2019-08-05,1512.0548095703125,662.9000244140625,2507.765380859375,3153.506103515625,6983.275390625,355.7721862792969,2496.71630859375,494.9755859375,2106.0849609375,1089.699951171875,1701.6749267578125,402.6000061035156,1383.9359130859375,740.9490356445312,241.12942504882807,1460.3499755859375,1290.6259765625,543.8162841796875,5540.703125,11287.177734375,107.63467407226562,119.38726043701172,182.6426239013672,1138.7249755859375,300.25,406.94873046875,2158.99462890625,619.7896728515625,1028.98583984375,4231.90576171875
2019-08-06,1553.4117431640625,678.8499755859375,2497.28515625,3260.9091796875,7087.56640625,367.0815734863281,2539.937744140625,501.3132629394531,2141.787841796875,1094.3499755859375,1705.7318115234375,410.3999938964844,1408.9039306640625,738.94580078125,240.52557373046875,1484.9000244140625,1322.7550048828125,546.9527587890625,5700.22265625,11388.044921875,109.7695770263672,119.56918334960938,179.87326049804688,1123.7811279296875,301.25,408.2663269042969,2127.212890625,644.373779296875,1030.226318359375,4344.45068359375
2019-08-07,1546.1717529296875,660.0499877929688,2490.25048828125,3258.46484375,7148.58251953125,364.4410705566406,2539.739013671875,500.30999755859375,2129.756591796875,1092.324951171875,1739.1153564453125,408.3999938964844,1419.0999755859375,740.3766479492188,235.74107360839844,1476.25,1304.5325927734375,516.234619140625,5648.466796875,11330.1513671875,109.41376495361328,118.70506286621094,180.4180450439453,1104.8521728515625,289.95001220703125,411.5359802246094,2125.820556640625,647.9749755859375,1021.7408447265624,4329.79736328125
2019-08-08,1553.4117431640625,660.0,2589.50244140625,3328.304443359375,7292.8515625,370.8679809570313,2556.431396484375,532.4633178710938,2133.5712890625,1117.7750244140625,1762.7232666015625,414.6000061035156,1415.050048828125,752.729736328125,239.4571990966797,1504.050048828125,1304.628662109375,537.1946411132812,5769.57275390625,11399.6435546875,110.92598724365234,119.1143798828125,184.1408233642578,1147.6414794921875,294.29998779296875,416.1232604980469,2168.884521484375,653.640869140625,1036.776611328125,4218.3984375
2019-08-09,1562.2384033203125,660.7000122070312,2590.890380859375,3410.21630859375,7498.73583984375,369.92138671875,2553.9970703125,531.99853515625,2163.6005859375,1140.875,1798.55029296875,420.3999938964844,1413.9000244140625,753.7313842773438,236.20558166503903,1533.75,1308.8485107421875,543.3184204101562,5963.595703125,11709.796875,110.12540435791016,118.7505340576172,183.45982360839844,1157.6539306640625,291.3500061035156,411.7799682617188,2156.162353515625,637.3154296875,1059.5040283203125,4263.95458984375
2019-08-13,1559.8084716796875,650.1500244140625,2558.5400390625,3215.0146484375,7085.4677734375,350.3915100097656,2541.626953125,524.8778076171875,2053.99755859375,1110.0999755859375,1783.88720703125,410.5,1373.3499755859375,728.882080078125,228.63400268554688,1511.800048828125,1259.983642578125,510.1108703613281,5681.8466796875,11602.6826171875,106.49388885498048,116.7039031982422,183.41444396972656,1270.2313232421875,283.3999938964844,427.0545959472656,2112.570068359375,613.6435546875,1054.243896484375,4168.10693359375
2019-08-14,1556.2381591796875,663.2000122070312,2598.690673828125,3281.3125,7408.33642578125,359.9571533203125,2495.12646484375,527.7949829101562,2071.80029296875,1114.949951171875,1796.155517578125,417.3500061035156,1400.449951171875,739.184326171875,231.1888427734375,1491.9000244140625,1279.452880859375,521.1634521484375,5763.7099609375,11757.9775390625,106.7662582397461,115.2939910888672,186.5015869140625,1283.481689453125,289.8500061035156,407.0462646484375,2116.843017578125,632.8019409179688,1075.4329833984375,4209.92529296875
2019-08-16,1583.8590087890625,675.5499877929688,2632.189453125,3330.100341796875,7437.4697265625,360.0069885253906,2476.84423828125,520.5384521484375,2052.921630859375,1113.324951171875,1785.206787109375,419.1499938964844,1438.25,738.8504028320312,234.95140075683597,1499.5,1280.219970703125,525.345458984375,5921.8876953125,11738.724609375,106.99321746826172,116.56744384765624,191.81336975097656,1272.6224365234375,290.95001220703125,404.8014831542969,2077.331787109375,632.9940185546875,1067.6422119140625,4198.8095703125
2019-08-19,1573.4949951171875,685.0,2609.2666015625,3320.0234375,7375.10498046875,359.8077087402344,2494.430908203125,521.690673828125,2067.887451171875,1103.3499755859375,1779.830322265625,423.3999938964844,1438.6500244140625,741.95068359375,233.74366760253903,1496.25,1296.8599853515625,518.17626953125,5921.689453125,11785.24609375,107.94649505615234,114.83918762207033,190.20535278320312,1287.267333984375,286.70001220703125,415.5863952636719,2077.380126953125,644.6618041992188,1080.3458251953125,4147.52197265625
2019-08-20,1581.9251708984375,672.2000122070312,2625.20263671875,3287.14892578125,7227.68798828125,356.8682556152344,2538.546630859375,531.4232788085938,2045.145263671875,1111.0,1799.7235107421875,417.1499938964844,1404.75,756.3546142578125,229.05206298828125,1506.0999755859375,1287.65283203125,525.6442260742188,6143.494140625,11692.0576171875,107.12940216064452,113.74764251708984,189.33241271972656,1271.2275390625,283.6499938964844,413.3761291503906,2100.0400390625,641.9729614257812,1084.7125244140625,4020.771240234375
2019-08-21,1576.37109375,665.0,2645.4453125,3253.32666015625,7136.8388671875,353.3807678222656,2487.376220703125,525.4905395507812,2021.2291259765625,1113.0,1808.375,412.2000122070313,1365.9000244140625,762.6981201171875,224.453369140625,1505.800048828125,1256.6748046875,518.3753662109375,6167.47900390625,12302.0048828125,107.0840072631836,110.20013427734376,188.183837890625,1266.047119140625,277.3999938964844,409.9378662109375,2098.791748046875,645.7662353515625,1056.8243408203125,3911.416259765625
2019-08-22,1557.42822265625,660.9000244140625,2623.95849609375,3110.654541015625,6760.80029296875,351.387939453125,2528.8095703125,528.7756958007812,1970.853515625,1086.875,1830.2232666015625,399.1499938964844,1335.699951171875,759.2163696289062,223.0598297119141,1477.300048828125,1241.1378173828125,509.9615478515625,6151.62158203125,12176.0283203125,104.08802032470705,106.95087432861328,186.3461151123047,1241.837890625,268.3999938964844,407.187255859375,2126.684814453125,655.7055053710938,1054.3431396484375,3823.044921875
2019-08-23,1566.7509765625,663.4000244140625,2632.5244140625,3168.07275390625,6883.8310546875,355.4234619140625,2523.3447265625,532.7962646484375,1996.6771240234373,1081.625,1817.61279296875,395.75,1310.3499755859375,764.9398193359375,219.25082397460935,1472.5,1234.328369140625,530.8219604492188,6199.3916015625,12168.89453125,107.58334350585938,111.93917083740234,185.05967712402344,1271.177734375,271.1000061035156,420.1543884277344,2158.034423828125,656.0896606445312,1068.684326171875,3848.913330078125
2019-08-26,1584.7515869140625,683.6500244140625,2619.5556640625,3315.7333984375,7185.3115234375,359.4091491699219,2550.1220703125,535.7381591796875,2101.340576171875,1127.9749755859375,1832.6671142578125,411.9500122070313,1348.6500244140625,765.893798828125,225.33595275878903,1513.300048828125,1279.1650390625,541.97412109375,6197.8056640625,12109.9130859375,109.03594207763672,113.1748046875,186.4839324951172,1261.1654052734375,280.25,411.9025573730469,2184.487060546875,663.5801391601562,1094.140869140625,4026.70263671875
